hx,hz,chi,D,E,infinite_tHooft,infinite_Wilson,infinite_Wilson_odd,FMstring,PKstring_odd
0.34,0.36,24,4,-2.1244968242861315,0.9807534919349776 - 4.1274480382192627e-16im,0.8403489442122417 + 2.8412389051711243e-16im,NaN + NaN*im,0.5139455794355172,0.02228738851957688
0.34,0.5,36,4,-2.3081144227484547,0.19715124936682502 + 1.2146676472630917e-13im,0.986243693431257 + 1.6611201797927003e-16im,NaN + NaN*im,0.8417331963290348,0.00286759824451335
0.34,1.0,36,4,-3.1661189211670893,0.1261564369042985 + 1.7541142637981546e-16im,0.992560694064133 + 9.050529753049723e-16im,NaN + NaN*im,0.9728593589811295,0.003317566066355068
0.34,1.0,48,4,-3.166094553070926,0.12924190702612767 - 1.305780921570117e-14im,0.9925512954083285 + 1.265323358688212e-15im,NaN + NaN*im,0.9591108834091217,0.0016331245887449982
0.355,0.2,16,4,-2.0926547923387178,0.3929733593680906 - 5.340080935153213e-15im,-0.971467219285319 - 9.128290323311781e-16im,NaN + NaN*im,0.5097188241703803,0.03410575361264489
0.355,0.2,24,4,-2.0926581209213446,0.3936674108220879 - 1.131595671682223e-15im,0.9714531943679533 + 3.202816951772828e-16im,NaN + NaN*im,0.5039419829908204,0.019002683640670596
0.35,0.0,16,4,-2.076238205569468,0.99999984386027 + 4.34503820654986e-16im,0.8228990969791937 + 4.37495266558626e-16im,NaN + NaN*im,0.5272058169383474,0.01801764042621224
0.35,0.0,24,4,-2.0762493210075577,0.9999997583133841 - 1.6582618758114613e-15im,-0.8227551945790454 - 2.167260825564596e-16im,NaN + NaN*im,0.5272563281492286,0.007060566966838053
0.35,0.0,36,4,-2.0762328131541685,0.9999994519557364 + 1.5455926817106708e-15im,0.830247220923979 - 2.8981575220269323e-16im,NaN + NaN*im,0.5273919001615148,0.013021958166929807
0.35,0.1,16,4,-2.0749513607500853,0.3863407267101417 - 9.903184547297936e-16im,-0.9725195113811205 - 2.765684378225767e-16im,NaN + NaN*im,0.5019971689003907,0.00972674158557246
0.35,0.25,48,4,-2.102467348024009,0.379709171308645 - 4.399713453127842e-12im,-0.9733633563063993 - 2.5552991130811552e-17im,NaN + NaN*im,0.4547236378751598,0.004687900975150164
0.35,0.31,48,4,-2.122135303199101,0.3685795692834233 + 3.71442675629575e-12im,0.9742200285916199 - 7.636955376731972e-16im,NaN + NaN*im,0.46391764009007636,0.0072390483731316025
0.35,0.325,48,4,-2.128171462154392,0.36408636470990213 - 4.3063789147052966e-13im,0.9745633827397369 + 1.2735686814449264e-16im,NaN + NaN*im,0.4686992196786796,0.008997086549199694
0.35,0.335,48,4,-2.132527444147667,0.3599573813658199 + 2.273656899890034e-14im,0.9748491324514735 - 1.0412533386376612e-15im,NaN + NaN*im,0.47902223086514106,0.002362913642539601
0.35,0.33,48,4,-2.1303136806494676,0.3609524421503216 + 1.5059884897592201e-12im,0.9746948286734181 + 9.772605406868343e-17im,NaN + NaN*im,0.4912964033692429,0.016198439206050956
0.35,0.34,48,4,-2.1337847592909913,0.9706588719734979 + 1.541638301237701e-16im,-0.750197353038002 - 1.7951218597265784e-16im,NaN + NaN*im,0.4820705637495273,0.0014120583441052665
0.35,0.34,48,6,-2.138456257532486,0.9740940760525525 + 1.1424089261388394e-15im,0.5153205544983855 - 1.3162989052381446e-15im,NaN + NaN*im,0.4437413429954605,0.0010613100462394899
0.35,0.35,16,4,-2.141247033990463,0.3196122268362968 + 1.884087403829603e-17im,0.9771089769728014 + 8.566031031832249e-16im,NaN + NaN*im,0.630211914227813,0.023926367967618815
0.35,0.35,24,4,-2.141246049270771,0.32298851027994524 + 4.4350345841500435e-14im,0.9771087227199593 + 5.534767933880107e-16im,NaN + NaN*im,0.5932447031098447,0.005751681290905625
0.35,0.35,48,4,-2.1412522719649374,0.3236948221501909 - 1.838060069353177e-11im,0.9771073655108052 - 3.0918782053279606e-16im,NaN + NaN*im,0.5828561372268414,0.0027235227452040403
0.35,0.36,48,4,-2.142884193421311,0.9633666691157878 + 1.9566065220292018e-15im,0.5234715896774406 - 7.173291190090989e-15im,NaN + NaN*im,0.4560317483751413,0.003840864151387405
0.35,0.38,48,4,-2.1385339270828587,0.9791617017275176 - 1.3093652759363222e-16im,0.8257256506900279 + 3.6956628338854994e-16im,NaN + NaN*im,0.5770145108855256,0.008392350753521887
0.35,0.39,48,4,-2.141820244281863,0.9778683562229801 - 6.92555634092723e-17im,0.8229923814121678 + 9.477582754893884e-16im,NaN + NaN*im,0.581850706655863,0.007150076599160292
0.35,0.3,48,4,-2.1189070000828134,0.9828114529700656 + 7.727527986558496e-16im,-0.7711968193744095 + 4.1306448176660793e-16im,NaN + NaN*im,0.5101676898754984,0.003779776615109949
0.35,0.5,48,4,-2.311452884357061,0.20661485741431948 - 3.1427562766157863e-13im,0.9851590956700225 + 8.171396328055735e-16im,NaN + NaN*im,0.8373827944301285,0.008199006920278046
0.35,0.6,48,4,-2.4636852128885187,0.17872204150208723 + 9.266172191127705e-14im,0.9875084593351652 + 1.2792059101147578e-16im,NaN + NaN*im,0.8919720496106247,0.009443197678984641
0.35,0.7,48,4,-2.6298375914928025,-0.1602006475095055 - 1.7697185689860207e-14im,0.9891273369506647 - 5.049175372777893e-16im,NaN + NaN*im,0.038574836739139244,0.005077672173089664
0.35,0.7,48,6,-2.629953554520517,0.18793291492298014 - 5.694805117020228e-16im,0.9889519771022692 - 2.7259174731304735e-16im,NaN + NaN*im,0.8718566314414035,0.0036601901998802593
0.35,0.8,48,4,-2.8044401577958395,0.14754584619876662 + 2.0024285151626366e-15im,0.9903411016748582 - 2.987206459283156e-16im,NaN + NaN*im,0.9502080237515593,0.0031034392914096737
0.35,0.9,48,4,-2.9845817317184413,0.13760721628376196 - 5.084642386596013e-14im,0.991295363318535 - 8.549397899730554e-17im,NaN + NaN*im,0.9672791555217263,0.007498434024444308
0.35,1.0,48,4,-3.168603122599083,0.13055189631456224 - 5.020801019509428e-15im,-0.9920742275996827 - 7.982827802935077e-17im,NaN + NaN*im,0.9701270145083977,0.0073455433837183535
0.365,0.2,24,4,-2.1060542149992005,0.9950989969253292 + 5.406680516014504e-16im,0.8015571311794379 + 3.6445074786507467e-16im,NaN + NaN*im,0.6098389257025786,0.022190588706782515
0.36,0.0,16,4,-2.0843989825769973,0.9999999296452714 + 1.4616565877903552e-15im,0.7826111625297576 - 1.2669539362622578e-15im,NaN + NaN*im,0.5843210953939292,0.035759463055695946
0.36,0.0,24,4,-2.084275327873758,0.9999998624964599 - 1.5626121672969282e-15im,0.7867845077870413 - 1.4638446671251549e-15im,NaN + NaN*im,0.5794936172308841,0.015476715649500587
0.36,0.0,36,4,-2.0843987940471873,0.999999588544845 - 6.128484330097697e-16im,0.7736651526621319 + 5.703460252149142e-16im,NaN + NaN*im,0.5841264112921117,0.012666067562867563
0.36,0.1,16,4,-2.079790021728214,0.413018789403109 + 2.6769532532275834e-15im,-0.9693348819947042 + 7.753652858807727e-16im,NaN + NaN*im,0.5022488802414652,0.02224861153505749
0.36,0.1,48,4,-0.9021527152675417,0.2863707052474116 - 0.008128174076621756im,-0.9817908430101351 - 4.909057573921576e-5im,NaN + NaN*im,0.012104275001044657,0.006851748745542264
0.36,0.25,48,4,-2.1063422688616407,0.9956795544899931 + 7.926182097248844e-17im,-0.7728209134542785 + 1.3657752908936216e-15im,NaN + NaN*im,0.6117039416982534,0.011326629160147116
0.36,0.2,48,4,-2.0950825437367344,0.41369972423994783 + 4.924606509255518e-12im,0.9698634096766852 + 1.0091594351935416e-15im,NaN + NaN*im,0.41324495062637406,0.00523091306952016
0.36,0.31,48,4,-2.1262608539602885,0.9870064976648204 + 1.9338953522527885e-15im,0.8271682141576349 - 1.3591100609998415e-15im,NaN + NaN*im,0.5993639771549051,0.006217669837889866
0.36,0.325,48,4,-2.135498902188368,0.9795341251157625 - 1.8126065293914693e-16im,0.29581911694047314 + 1.642837548493625e-15im,NaN + NaN*im,0.5598601815472389,0.007820961443852826
0.36,0.32,48,4,-2.1336800333096444,0.980626978830184 - 8.551416296417225e-16im,0.27886354378425954 - 4.1009731945218316e-14im,NaN + NaN*im,0.5620743791940395,0.0006624970492675347
0.36,0.335,48,4,-2.1371183920614127,0.3844140784150373 - 4.271787246941891e-12im,-0.9720908516388902 + 1.3456673147037931e-15im,NaN + NaN*im,0.4720159932410219,0.007086637300798456
0.36,0.33,48,4,-2.134918619758897,0.386522550059649 + 2.180825256812098e-13im,-0.9719157665993685 - 2.3564606078040165e-17im,NaN + NaN*im,0.4698656375823609,0.013199212539388072
0.36,0.34,16,4,-2.139393925936864,0.3702400168086736 + 1.9486378146393683e-15im,-0.9722937789142346 - 1.1596070613941575e-15im,NaN + NaN*im,0.594142224385295,0.00745871346087866
0.36,0.34,24,4,-2.1396233087777685,0.3660333139851844 + 1.8170748458423446e-13im,0.9731809654572858 - 1.2564869336854682e-16im,NaN + NaN*im,0.5474073543081182,0.02841077851046959
0.36,0.34,48,4,-2.1396141901339853,0.3680636154530174 + 4.140532414528273e-12im,0.9731832022279843 + 5.827352026519358e-17im,NaN + NaN*im,0.5171733065838985,0.0011008057750516661
0.36,0.35,48,4,-2.145444642281491,0.9719857505022023 - 2.9828395968903445e-16im,0.40639416490748737 - 5.4527856213905355e-14im,NaN + NaN*im,0.544487493516936,0.004843173402002951
0.36,0.36,16,4,-2.152710757549449,0.32478426593787263 + 1.9837582186739673e-16im,0.9758925486374356 - 3.232015425372648e-16im,NaN + NaN*im,0.648232516667849,0.03519322653354392
0.36,0.36,24,4,-2.1527117578787087,0.3244556709714891 + 2.612586070418726e-16im,0.9759077731985593 + 1.6100755801644735e-15im,NaN + NaN*im,0.6494461534264253,0.009701167621176022
0.36,0.36,48,4,-2.152714148060798,0.32771449879592324 - 4.009587138407033e-12im,0.9758916223414692 + 1.703602620728774e-15im,NaN + NaN*im,0.6156924928080615,0.0021462300828140935
0.36,0.37,48,4,-2.160740996927488,0.3126093054193656 - 3.3083258567051215e-13im,0.9769235730823007 + 1.0417895235835095e-15im,NaN + NaN*im,0.6473348823197723,0.010205619374627727
0.36,0.38,48,4,-2.14715469493906,0.9794777466100671 + 8.325806236610917e-16im,0.8124804412850593 - 2.007525315511137e-15im,NaN + NaN*im,0.6197049236525605,0.0034786182442744368
0.36,0.39,48,4,-2.179107143773216,0.2882220765550395 + 6.120637180755335e-14im,0.9786155294829798 + 1.2407948076302073e-15im,NaN + NaN*im,0.6950751156670423,0.006253137700604938
0.36,0.3,48,4,-2.1167604216042712,0.9827995155289071 + 1.457141547771996e-15im,-0.821598194209315 - 6.855149958393532e-16im,NaN + NaN*im,0.5953512097003391,0.004583153859454283
0.36,0.4,48,4,-2.1892635920372077,0.2783068153720776 - 4.437390635283674e-14im,0.9793298166950755 - 6.178096814586524e-17im,NaN + NaN*im,0.7138679300215568,0.010763943771263771
0.36,0.5,48,4,-2.3144655293042637,0.548651388522098 + 2.7186695299140535e-16im,0.983713365922847 + 9.984635887283179e-17im,NaN + NaN*im,0.005940153508365042,0.004367996109824624
0.36,0.6,48,4,-2.4668799562017063,0.18605672109625168 + 3.201064310630879e-14im,0.9866001294751694 - 4.798830100733837e-16im,NaN + NaN*im,0.8890349301960438,0.002646742861290245
0.36,0.7,48,4,-2.63281573922893,0.1665876363188818 + 8.96064420533909e-15im,0.9883799144037022 + 5.263964216107811e-16im,NaN + NaN*im,0.9250755027953571,0.002908376922965276
0.36,0.8,48,4,-2.807253217153611,0.15309303761209198 - 1.247170648636718e-14im,0.9897016548325595 - 2.608112202935899e-16im,NaN + NaN*im,0.9464034602295838,0.007587681234032384
0.36,0.9,48,4,-2.9871748142467767,0.1629605846790267 + 2.2156735155668417e-15im,0.9907104107092852 + 1.0922300628346374e-16im,NaN + NaN*im,0.34773150359430355,0.00237568173111042
0.36,1.0,48,4,-3.1711665870659385,0.14783821605461672 + 1.4644758234498436e-15im,0.9915347387584401 - 8.414240700441047e-16im,NaN + NaN*im,0.927100037684749,0.004885361895952928
0.375,0.2,16,4,-2.1155543976505036,0.9948004496668039 - 7.872896366194139e-16im,0.2760227865308989 - 5.711612193557311e-16im,NaN + NaN*im,0.6453662553319806,0.038646492272670835
0.375,0.2,24,4,-2.1158462062857812,0.9952278973392847 - 1.1596989160271723e-15im,0.707859095722465 - 5.6770179920647793e-14im,NaN + NaN*im,0.6459623804409281,0.010982243992913915
0.37,0.0,16,4,-2.0933644146151673,0.9999998703800601 + 9.5169790812612e-16im,-0.3268898341312802 + 6.14180675076079e-16im,NaN + NaN*im,0.6286609853422551,0.023459884373782772
0.37,0.0,24,4,-2.093376069762789,0.9999996418892348 + 8.049909494979651e-16im,0.7167676682315073 + 9.407722236615027e-16im,NaN + NaN*im,0.6280066682647927,0.0030676096308323406
0.37,0.0,36,4,-2.093348931133605,0.99999990299839 - 9.68123337946936e-16im,-0.7376725936488215 + 1.299354427674014e-15im,NaN + NaN*im,0.6289188838224042,0.008348078337505546
0.37,0.1,16,4,-2.084914795466917,0.4428112983886332 + 4.625630292916669e-15im,-0.9655874243674881 + 1.4428065138893865e-16im,NaN + NaN*im,0.502498800052953,0.007641552364546805
0.37,0.25,48,4,-2.1220208278754513,0.99208989673745 - 4.75459208707805e-16im,-0.7920826726943253 + 1.3429458224839514e-15im,NaN + NaN*im,0.6236237119429631,0.004840058631136921
0.37,0.2,48,4,-2.1062683166823306,0.9960715404142098 - 3.483463217356557e-16im,0.7961878598841736 + 1.391358776655939e-16im,NaN + NaN*im,0.6274428248660272,0.01497229835690096
0.37,0.31,48,4,-2.131709513351961,0.42053818853949493 + 6.179824085554735e-13im,0.9680522114180595 + 3.1878580776189385e-16im,NaN + NaN*im,0.46232795763386436,0.010807300455316882
0.37,0.325,48,4,-2.1376705755345937,0.41533429554358003 + 2.0664676107257642e-12im,0.9685107958649058 + 7.443594280346263e-16im,NaN + NaN*im,0.46624831811233897,0.007694656861125915
0.37,0.335,48,4,-2.14238447493471,0.984895549265148 - 1.250244866213453e-15im,0.8093178423115333 + 1.4381678818189326e-15im,NaN + NaN*im,0.6417628520283089,0.011889611491825438
0.37,0.33,16,4,-2.141061265097945,0.9850699664304369 + 6.214485012348319e-16im,0.8049247668344085 + 6.09861344212807e-16im,NaN + NaN*im,0.6434316041050145,0.017773455859053967
0.37,0.33,48,4,-2.1397814079748563,0.41304332497351565 - 1.082297743293864e-12im,0.9687187769084693 + 6.772821060654345e-17im,NaN + NaN*im,0.46817345598386007,0.0031515606287414984
0.37,0.34,48,4,-2.1438591235999196,0.9843992142834349 - 2.8714522179440634e-16im,0.8083691295174971 - 1.895472227919625e-15im,NaN + NaN*im,0.6428665962598298,0.0024280023938307188
0.37,0.35,48,4,-2.1489963667280407,0.4015111718343666 + 1.7913852843537147e-13im,0.9697134988622277 + 1.47240826310086e-16im,NaN + NaN*im,0.48098442823298915,0.0008633423499193968
0.37,0.36,48,4,-2.157876270986807,0.9666269671756204 + 4.264010516889421e-16im,-0.6688285947662839 + 5.5660662064763e-16im,NaN + NaN*im,0.5877425930708094,0.0038326219804065125
0.37,0.37,16,4,-2.1625136978250037,0.9646866729240732 + 4.570903133090855e-16im,0.48244588779040526 + 4.129383408150114e-17im,NaN + NaN*im,0.579986078668408,0.010279848021609443
0.37,0.37,24,4,-2.1651167877242234,0.33258933757937004 + 6.110735045028607e-14im,0.9745851083670666 - 5.411086360810231e-16im,NaN + NaN*im,0.6444750392305055,0.008510345979542708
0.37,0.39,48,4,-2.1832983092531633,0.3058679209891292 - 7.499771965759398e-13im,0.976582024597075 + 4.385367566200229e-16im,NaN + NaN*im,0.689449939764252,0.003072140473542555
0.37,0.3,48,4,-2.1354383642095582,0.9849751750760907 - 4.686883823207068e-16im,0.22827760596105137 + 5.431888775366186e-15im,NaN + NaN*im,0.6147358807317469,0.0001361020530745485
0.37,0.6,48,4,-2.470182885953254,0.19395914458801453 + 2.6387593547452767e-13im,0.9856519433153902 + 4.840392828708777e-16im,NaN + NaN*im,0.8838603454193357,0.0051816305808595215
0.37,0.7,48,4,-2.6358799196121554,0.17301147752467894 - 5.649525801950664e-13im,0.9875905691839175 + 4.863511827801913e-17im,NaN + NaN*im,0.9218362681406512,0.006396673202545966
0.37,0.8,48,4,-2.810144697952962,0.15811733921173823 - 4.783387456877786e-15im,0.9890247462002743 + 2.866794364812894e-16im,NaN + NaN*im,0.9481296768238694,0.005629925588941002
0.37,0.8,48,6,-2.8102638301741987,0.18803403719553324 + 1.3805946663535406e-16im,0.9888777189746795 + 1.9826348255293602e-16im,NaN + NaN*im,0.8766071967545026,0.0022651421041277333
0.37,0.9,48,4,-2.9900172104283134,0.14828084285630422 + 3.7037891007072e-15im,0.9901359000615516 + 1.2733367785529777e-16im,NaN + NaN*im,0.9565926794375217,0.006355017664848465
0.37,1.0,48,4,-3.1737905046462402,0.13930387779384087 + 2.7048473744208986e-15im,0.9910433065698723 + 1.2369798105466146e-15im,NaN + NaN*im,0.9690606525359873,0.009357351502997125
0.385,0.2,16,4,-2.108351885125625,0.4871783669184232 - 6.80969773625858e-15im,0.95932771905522 + 4.518002764374793e-16im,NaN + NaN*im,0.5048829210483865,0.01269739784256194
0.385,0.2,24,4,-2.1083597479135956,0.4924878943501985 - 4.319838954602359e-13im,0.959336353224102 + 3.1639116734814954e-16im,NaN + NaN*im,0.4518730631206884,0.014271053862958967
0.38,0.0,16,4,-2.1030371044143363,0.9999999663176184 - 1.860507113741421e-15im,0.34429082453209686 - 5.12421767877375e-17im,NaN + NaN*im,0.6631977537987066,0.03169839688469429
0.38,0.0,24,4,-2.1030702334953646,0.9999997923577081 + 1.2029291493514904e-15im,0.7183017262656127 + 3.425438578462907e-16im,NaN + NaN*im,0.662527004540782,0.004058950865741626
0.38,0.0,36,4,-2.103058613010685,0.9999999157573144 + 3.06652309134836e-17im,0.7148558018157 + 8.653474878021997e-17im,NaN + NaN*im,0.6630284316836758,0.0033474222111748338
0.38,0.1,16,4,-2.0903613927247653,0.47673378135264893 - 4.013498595667968e-15im,-0.9610725312866772 - 1.4841066133979568e-16im,NaN + NaN*im,0.502878956173041,0.012929280404762659
0.38,0.1,48,4,-2.107135225862469,0.9988769389728582 - 1.9188677761284733e-16im,-0.7009008848470014 + 1.9123412978375536e-15im,NaN + NaN*im,0.6630008498406652,0.006162151502908571
0.38,0.2,48,4,-2.1055357814610387,0.4767149035132872 - 1.0485671734470895e-10im,0.9618852887407253 + 1.983957765881918e-16im,NaN + NaN*im,0.4127607973953025,0.002151635131438445
0.38,0.31,48,4,-2.145087731889494,0.9875864655082504 + 1.5412242860271734e-16im,0.8000529713368278 + 1.0994609680971497e-16im,NaN + NaN*im,0.6681884431485174,0.005961204618807522
0.38,0.32,16,4,-2.1408015942824026,0.43277779532448124 - 3.322678454117093e-16im,0.9645173088708412 - 1.444938398120298e-15im,NaN + NaN*im,0.5884615127790895,0.02453563269055009
0.38,0.32,24,4,-2.142964646737447,0.9783763423975136 + 1.8701538372196104e-15im,0.7673977604440894 + 1.9485210337475101e-16im,NaN + NaN*im,0.664026347921061,0.017898614821948267
0.38,0.335,48,4,-2.144606620471853,0.9803553190060176 + 3.394598248740278e-16im,0.5159530597704102 - 3.748891095688989e-16im,NaN + NaN*im,0.6610649616316105,0.003308669756313555
0.38,0.34,48,4,-2.1584420415432404,0.9767173111955666 + 6.45316235393623e-16im,-0.6503946903092069 + 2.193429398980802e-16im,NaN + NaN*im,0.6425477374512625,0.006621957283324041
0.38,0.35,48,4,-2.1567122053139873,0.9836174661473647 - 2.1634014767093093e-16im,0.7942603047353421 - 5.651789361271803e-17im,NaN + NaN*im,0.674540040817223,0.003715128734517364
0.38,0.37,48,4,-0.9511548276320376,-0.9904208155879812 - 0.0033559016104478573im,-0.8292007802818305 - 0.0029931991467526727im,NaN + NaN*im,0.9727257250831038,0.0036389254530667936
0.38,0.38,16,4,-2.1662307266856753,0.9484399514593572 - 1.2457631196922693e-15im,0.8084636056420285 + 1.434380071818363e-15im,NaN + NaN*im,0.6721423772502905,0.016245404950109784
0.38,0.38,24,4,-2.166419347923445,0.979847803906446 - 1.238161767595969e-15im,0.7864046629832975 + 1.8834825335324043e-15im,NaN + NaN*im,0.6819030940899933,0.0031323727509781963
0.38,0.38,48,4,-2.1761494000512056,0.9553524828309543 - 2.532548980468474e-16im,0.6544117431983221 + 4.836686934734321e-16im,NaN + NaN*im,0.6097707240728896,0.0015557581273456357
0.38,0.39,48,4,-2.1871736250154874,0.347249278477761 + 1.2573827169733342e-15im,0.973768288735581 - 9.287619352534202e-16im,NaN + NaN*im,0.6997714752951517,0.0036238825265604937
0.38,0.3,48,4,-2.1447434828380736,0.9854190542950105 + 6.249852529711536e-16im,0.2240191324759039 - 2.1286721663079664e-15im,NaN + NaN*im,0.6511041362717819,0.0017069618541526903
0.38,0.4,48,4,-2.1976999896390628,0.3127571357458236 - 8.9119369086986e-13im,0.9752861488037062 + 2.1974103466915288e-16im,NaN + NaN*im,0.7025517130078792,0.006786924778188638
0.38,0.5,48,4,-2.3223138444393125,0.23804809291562112 - 1.125412161398162e-14im,0.9813996167914117 + 1.322809570573214e-15im,NaN + NaN*im,0.8204814819686694,0.019191205295983057
0.38,0.6,48,4,-2.4736045026529596,0.2018931904158791 + 5.687783552811389e-14im,0.9846371421557676 - 5.158910864596415e-16im,NaN + NaN*im,0.8813095247819207,0.00740950201447592
0.38,0.8,48,4,-2.813151573658305,0.1777587701556599 - 6.665487286838171e-15im,0.9882611491678133 + 1.4819724860129945e-16im,NaN + NaN*im,0.9093287528275744,0.007317587561278014
0.38,0.9,48,4,-2.9928528618030907,0.15247585270220512 + 1.8285297302923782e-14im,0.9895304051554852 - 1.8697354940737698e-16im,NaN + NaN*im,0.9593832414021324,0.0034198605894178572
0.38,1.0,48,4,-3.1764746172826377,0.14402464372426904 - 2.0760485874029852e-15im,0.990502257940472 + 0.0im,NaN + NaN*im,0.9658379442251949,0.001456594535768083
0.395,0.2,16,4,-2.1360170954110607,0.9950335358718914 + 2.416079754849311e-16im,0.2533432441234085 + 1.6663548315104376e-16im,NaN + NaN*im,0.7023138324612611,0.024919969501734487
0.395,0.2,24,4,-2.1349168676963894,0.9957911694565225 + 4.4199204965259205e-16im,-0.6577686550760836 - 1.59578404301837e-17im,NaN + NaN*im,0.7087994603752084,0.010802807966177183
0.39,0.0,16,4,-2.1134073883110354,0.9999998559652336 - 9.373968997080447e-16im,-0.6806607871771498 + 9.616260803768217e-17im,NaN + NaN*im,0.6912446343720829,0.021753801181142514
0.39,0.0,24,4,-2.113400524834223,0.9999997490396164 - 2.55152090959723e-16im,0.6879710107335482 - 3.622843740988171e-17im,NaN + NaN*im,0.6913297186692883,0.021884645147681472
0.39,0.0,36,4,-2.1134037926144633,0.9999998564140192 + 3.865098271391755e-16im,-0.6938905885933476 + 1.1513994436234238e-15im,NaN + NaN*im,0.691166445932219,0.010746030216910694
0.39,0.1,16,4,-2.096181148961184,0.5163788094285308 + 1.799334475220367e-15im,-0.9554292965920319 - 2.3058512642026173e-16im,NaN + NaN*im,0.5033988557688834,0.029053615151790294
0.39,0.25,48,4,-2.1345125357086037,-0.9927515253254146 + 6.987523682332729e-16im,0.6101246460511899 - 5.953347031462751e-16im,NaN + NaN*im,7.596535972302903e-5,0.0050872053874946345
0.39,0.2,48,4,-2.1307994976636455,0.9951788287875227 - 3.8690763415106955e-16im,0.4557645935337559 + 5.911227026370799e-16im,NaN + NaN*im,0.6916732921011404,0.0009941495592598302
0.39,0.31,16,4,-2.1474028219639707,0.9929387570808895 - 2.3962482953307605e-16im,-0.7099310182768331 - 3.463178393507385e-16im,NaN + NaN*im,0.7172312975029576,0.032669044858568405
0.39,0.31,24,4,-2.157844430272065,0.9844729995438752 + 7.95654498411342e-16im,0.22835065243682132 - 4.4122704807337996e-16im,NaN + NaN*im,0.6800126287991312,0.0051454964116869105
0.39,0.31,48,4,-2.15771874422267,0.9840064787802908 + 1.0118853769210453e-15im,-0.6435048774374202 - 1.0973757210356873e-15im,NaN + NaN*im,0.6816393441141336,0.006272162576156191
0.39,0.325,48,4,-2.148313592611507,0.479424378839261 + 3.4204882435960508e-12im,0.960100851751883 - 1.4520835696336817e-16im,NaN + NaN*im,0.4641421419299526,0.004647713070812961
0.39,0.32,48,4,-2.1497462989783265,0.9841074871417701 + 1.885256893065153e-15im,-0.3453017024834307 + 2.959038092959925e-16im,NaN + NaN*im,0.6799906606184042,0.0055762653135629035
0.39,0.33,48,4,-2.1646133569036796,0.9809958322398825 - 6.355803787236372e-16im,0.2694893330039588 - 2.3214211690593516e-15im,NaN + NaN*im,0.676309666942407,0.002609458348274659
0.39,0.35,48,4,-2.1721409653172508,0.9764829035190338 + 5.613309335270688e-10im,0.32698123066428647 + 1.7914953832464402e-7im,NaN + NaN*im,0.6707145944995937,0.002570212719691038
0.39,0.36,48,4,-2.1679489574777233,0.9667077333208443 - 1.6555358927188532e-16im,0.7516308525244476 - 7.070761549986795e-16im,NaN + NaN*im,0.6882367670669488,0.0033118080653044466
0.39,0.38,48,4,-0.5813897441719149,-0.9673647987449462 + 0.0060082087959445795im,0.6065830839412077 - 0.0004731576905572795im,NaN + NaN*im,0.7568901037758031,0.006451302529598054
0.39,0.39,16,4,-2.1815270260976765,0.9459433354063758 - 2.8191240347685986e-16im,0.7984312806398434 + 7.211728153709436e-16im,NaN + NaN*im,0.6899698013320309,0.010046070787028303
0.39,0.39,24,4,-2.1903805632839375,0.9509631644601851 - 1.5953445448441887e-15im,0.6586390860358879 - 2.2212488733780034e-16im,NaN + NaN*im,0.638578545233802,0.0324977094372592
0.39,0.3,48,4,-2.138801585665766,0.4900651179630506 + 1.0675580356851857e-13im,0.9589584207641291 - 1.583695461188558e-15im,NaN + NaN*im,0.45893986159521094,0.0016223912303020662
0.3,0.1,16,4,-2.054250314727185,0.27587526340224716 + 5.884112793383686e-16im,-0.9834848657315409 + 5.647984574363885e-16im,NaN + NaN*im,0.5788696453720075,0.015584235896824188
0.3,0.1,16,6,-2.0549865320978835,0.3752820886745524 - 6.179599350306723e-17im,-0.9814781659266222 - 6.429573240889046e-16im,NaN + NaN*im,0.61623426395525,0.006855172094563605
0.3,0.1,36,4,-2.0542609829529304,0.2820155479632223 + 2.0089941474498646e-11im,-0.98348376147159 - 2.1491578082361703e-16im,NaN + NaN*im,0.02112201543350852,0.01209399943868446
0.3,0.2,36,4,-2.0697667192567373,0.281332456783353 + 1.537368251488024e-10im,0.9836829610329081 - 3.689265547990932e-16im,NaN + NaN*im,0.4526015856126166,0.010259461503277955
0.3,0.32,36,4,-2.1061595990210518,0.2662556833318383 - 3.74774674618406e-13im,0.9843966142131818 - 5.921127110897742e-16im,NaN + NaN*im,0.5203282535954808,0.008793135137699986
0.3,0.33,36,4,-2.110472670021627,0.26384284429204935 - 2.4909750286197867e-13im,-0.9845305070259961 - 9.756402704403847e-16im,NaN + NaN*im,0.5261683152869332,0.012994619900020222
0.3,0.34,36,4,-2.115108439644575,0.26106066471100653 + 9.456533356805238e-13im,-0.9846950634535204 - 8.685319913949811e-16im,NaN + NaN*im,0.5297819918839562,0.02136075400062645
0.3,0.5,36,4,-2.2959219362253136,0.16326598897161998 + 2.631933107815141e-13im,0.9899454944448253 + 4.3200249212166375e-16im,NaN + NaN*im,0.8605158405539463,0.006600608764120571
0.41,0.0,16,4,-2.1357265497691102,0.9999999285290391 - 1.6423716914394128e-16im,-0.36925461246557933 - 3.244855211510367e-16im,NaN + NaN*im,0.7367161399529251,0.02488993731338061
0.41,0.0,24,4,-2.135730294618666,0.9999999850530811 + 2.820685804121864e-16im,-0.5299743680194644 + 2.2195392416177235e-16im,NaN + NaN*im,0.7367897697605889,0.02104439384782426
